measurement_id,base_id,experiment,state,load_condition,phase,num_observations,file_path,engine_cfg_path
1727785030_1,1727785030,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785030.csv,./dataset/engine_2/engine.yml
1727785391_1,1727785391,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785391.csv,./dataset/engine_2/engine.yml
1727785150_1,1727785150,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785150.csv,./dataset/engine_2/engine.yml
1727785350_1,1727785350,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785350.csv,./dataset/engine_2/engine.yml
1727785230_1,1727785230,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785230.csv,./dataset/engine_2/engine.yml
1727785190_1,1727785190,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785190.csv,./dataset/engine_2/engine.yml
1727785450_1,1727785450,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785450.csv,./dataset/engine_2/engine.yml
1727785492_1,1727785492,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785492.csv,./dataset/engine_2/engine.yml
1727785330_1,1727785330,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785330.csv,./dataset/engine_2/engine.yml
1727785250_1,1727785250,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785250.csv,./dataset/engine_2/engine.yml
1727785090_1,1727785090,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785090.csv,./dataset/engine_2/engine.yml
1727785290_1,1727785290,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785290.csv,./dataset/engine_2/engine.yml
1727785050_1,1727785050,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785050.csv,./dataset/engine_2/engine.yml
1727785130_1,1727785130,experiment_1,rotor bar defect,60,1,16384,./dataset/engine_2/experiment_1/current/1st_load_60/1/1727785130.csv,./dataset/engine_2/engine.yml
1727785510_3,1727785510,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785510.csv,./dataset/engine_2/engine.yml
1727785470_3,1727785470,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785470.csv,./dataset/engine_2/engine.yml
1727785271_3,1727785271,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785271.csv,./dataset/engine_2/engine.yml
1727785310_3,1727785310,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785310.csv,./dataset/engine_2/engine.yml
1727785070_3,1727785070,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785070.csv,./dataset/engine_2/engine.yml
1727785111_3,1727785111,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785111.csv,./dataset/engine_2/engine.yml
1727785410_3,1727785410,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785410.csv,./dataset/engine_2/engine.yml
1727785171_3,1727785171,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785171.csv,./dataset/engine_2/engine.yml
1727785210_3,1727785210,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785210.csv,./dataset/engine_2/engine.yml
1727785370_3,1727785370,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785370.csv,./dataset/engine_2/engine.yml
1727785430_3,1727785430,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785430.csv,./dataset/engine_2/engine.yml
1727785030_3,1727785030,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785030.csv,./dataset/engine_2/engine.yml
1727785391_3,1727785391,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785391.csv,./dataset/engine_2/engine.yml
1727785150_3,1727785150,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785150.csv,./dataset/engine_2/engine.yml
1727785350_3,1727785350,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785350.csv,./dataset/engine_2/engine.yml
1727785230_3,1727785230,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785230.csv,./dataset/engine_2/engine.yml
1727785190_3,1727785190,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785190.csv,./dataset/engine_2/engine.yml
1727785450_3,1727785450,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785450.csv,./dataset/engine_2/engine.yml
1727785492_3,1727785492,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785492.csv,./dataset/engine_2/engine.yml
1727785330_3,1727785330,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785330.csv,./dataset/engine_2/engine.yml
1727785250_3,1727785250,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785250.csv,./dataset/engine_2/engine.yml
1727785090_3,1727785090,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785090.csv,./dataset/engine_2/engine.yml
1727785290_3,1727785290,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785290.csv,./dataset/engine_2/engine.yml
1727785050_3,1727785050,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785050.csv,./dataset/engine_2/engine.yml
1727785130_3,1727785130,experiment_1,rotor bar defect,60,3,16384,./dataset/engine_2/experiment_1/current/1st_load_60/3/1727785130.csv,./dataset/engine_2/engine.yml
1727785510_2,1727785510,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785510.csv,./dataset/engine_2/engine.yml
1727785470_2,1727785470,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785470.csv,./dataset/engine_2/engine.yml
1727785271_2,1727785271,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785271.csv,./dataset/engine_2/engine.yml
1727785310_2,1727785310,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785310.csv,./dataset/engine_2/engine.yml
1727785070_2,1727785070,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785070.csv,./dataset/engine_2/engine.yml
1727785111_2,1727785111,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785111.csv,./dataset/engine_2/engine.yml
1727785410_2,1727785410,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785410.csv,./dataset/engine_2/engine.yml
1727785171_2,1727785171,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785171.csv,./dataset/engine_2/engine.yml
1727785210_2,1727785210,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785210.csv,./dataset/engine_2/engine.yml
1727785370_2,1727785370,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785370.csv,./dataset/engine_2/engine.yml
1727785430_2,1727785430,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785430.csv,./dataset/engine_2/engine.yml
1727785030_2,1727785030,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785030.csv,./dataset/engine_2/engine.yml
1727785391_2,1727785391,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785391.csv,./dataset/engine_2/engine.yml
1727785150_2,1727785150,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785150.csv,./dataset/engine_2/engine.yml
1727785350_2,1727785350,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785350.csv,./dataset/engine_2/engine.yml
1727785230_2,1727785230,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785230.csv,./dataset/engine_2/engine.yml
1727785190_2,1727785190,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785190.csv,./dataset/engine_2/engine.yml
1727785450_2,1727785450,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785450.csv,./dataset/engine_2/engine.yml
1727785492_2,1727785492,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785492.csv,./dataset/engine_2/engine.yml
1727785330_2,1727785330,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785330.csv,./dataset/engine_2/engine.yml
1727785250_2,1727785250,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785250.csv,./dataset/engine_2/engine.yml
1727785090_2,1727785090,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785090.csv,./dataset/engine_2/engine.yml
1727785290_2,1727785290,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785290.csv,./dataset/engine_2/engine.yml
1727785050_2,1727785050,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785050.csv,./dataset/engine_2/engine.yml
1727785130_2,1727785130,experiment_1,rotor bar defect,60,2,16384,./dataset/engine_2/experiment_1/current/1st_load_60/2/1727785130.csv,./dataset/engine_2/engine.yml
1727863062_1,1727863062,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727863062.csv,./dataset/engine_2/engine.yml
1727863102_1,1727863102,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727863102.csv,./dataset/engine_2/engine.yml
1727862962_1,1727862962,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862962.csv,./dataset/engine_2/engine.yml
1727862802_1,1727862802,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862802.csv,./dataset/engine_2/engine.yml
1727862742_1,1727862742,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862742.csv,./dataset/engine_2/engine.yml
1727862782_1,1727862782,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862782.csv,./dataset/engine_2/engine.yml
1727863002_1,1727863002,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727863002.csv,./dataset/engine_2/engine.yml
1727862902_1,1727862902,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862902.csv,./dataset/engine_2/engine.yml
1727862862_1,1727862862,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862862.csv,./dataset/engine_2/engine.yml
1727862722_1,1727862722,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862722.csv,./dataset/engine_2/engine.yml
1727862882_1,1727862882,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862882.csv,./dataset/engine_2/engine.yml
1727862842_1,1727862842,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862842.csv,./dataset/engine_2/engine.yml
1727862922_1,1727862922,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862922.csv,./dataset/engine_2/engine.yml
1727863022_1,1727863022,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727863022.csv,./dataset/engine_2/engine.yml
1727862702_1,1727862702,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862702.csv,./dataset/engine_2/engine.yml
1727862822_1,1727862822,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862822.csv,./dataset/engine_2/engine.yml
1727862942_1,1727862942,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862942.csv,./dataset/engine_2/engine.yml
1727863042_1,1727863042,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727863042.csv,./dataset/engine_2/engine.yml
1727862982_1,1727862982,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862982.csv,./dataset/engine_2/engine.yml
1727863082_1,1727863082,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727863082.csv,./dataset/engine_2/engine.yml
1727862762_1,1727862762,experiment_1,bearing defect,20,1,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/1/1727862762.csv,./dataset/engine_2/engine.yml
1727863062_3,1727863062,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727863062.csv,./dataset/engine_2/engine.yml
1727863102_3,1727863102,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727863102.csv,./dataset/engine_2/engine.yml
1727862962_3,1727862962,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862962.csv,./dataset/engine_2/engine.yml
1727862802_3,1727862802,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862802.csv,./dataset/engine_2/engine.yml
1727862742_3,1727862742,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862742.csv,./dataset/engine_2/engine.yml
1727862782_3,1727862782,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862782.csv,./dataset/engine_2/engine.yml
1727863002_3,1727863002,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727863002.csv,./dataset/engine_2/engine.yml
1727862902_3,1727862902,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862902.csv,./dataset/engine_2/engine.yml
1727862862_3,1727862862,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862862.csv,./dataset/engine_2/engine.yml
1727862722_3,1727862722,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862722.csv,./dataset/engine_2/engine.yml
1727862882_3,1727862882,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862882.csv,./dataset/engine_2/engine.yml
1727862842_3,1727862842,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862842.csv,./dataset/engine_2/engine.yml
1727862922_3,1727862922,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862922.csv,./dataset/engine_2/engine.yml
1727863022_3,1727863022,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727863022.csv,./dataset/engine_2/engine.yml
1727862702_3,1727862702,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862702.csv,./dataset/engine_2/engine.yml
1727862822_3,1727862822,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862822.csv,./dataset/engine_2/engine.yml
1727862942_3,1727862942,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862942.csv,./dataset/engine_2/engine.yml
1727863042_3,1727863042,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727863042.csv,./dataset/engine_2/engine.yml
1727862982_3,1727862982,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862982.csv,./dataset/engine_2/engine.yml
1727863082_3,1727863082,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727863082.csv,./dataset/engine_2/engine.yml
1727862762_3,1727862762,experiment_1,bearing defect,20,3,16384,./dataset/engine_2/experiment_1/current/3rd_load_20/3/1727862762.csv,./dataset/engine_2/engine.yml
